ball,row,col,x_mm,y_mm,kind,interface,signal,escape_edge,escape_depth
K15,9,14,-13.000,18.000,rail,VDD_CORE,,,
K16,9,15,-12.000,18.000,ground,GND,,,
K17,9,16,-11.000,18.000,rail,VDD_CORE,,,
K18,9,17,-10.000,18.000,ground,GND,,,
K19,9,18,-9.000,18.000,rail,VDD_CORE,,,
K20,9,19,-8.000,18.000,ground,GND,,,
K21,9,20,-7.000,18.000,rail,VDD_CORE,,,
K22,9,21,-6.000,18.000,ground,GND,,,
K23,9,22,-5.000,18.000,rail,VDD_CORE,,,
K24,9,23,-4.000,18.000,ground,GND,,,
K25,9,24,-3.000,18.000,rail,VDD_CORE,,,
K26,9,25,-2.000,18.000,ground,GND,,,
K27,9,26,-1.000,18.000,rail,VDD_CORE,,,
K28,9,27,0.000,18.000,ground,GND,,,
K29,9,28,1.000,18.000,rail,VDD_CORE,,,
K30,9,29,2.000,18.000,ground,GND,,,
K31,9,30,3.000,18.000,rail,VDD_CORE,,,
K32,9,31,4.000,18.000,ground,GND,,,
K33,9,32,5.000,18.000,rail,VDD_CORE,,,
K34,9,33,6.000,18.000,ground,GND,,,
K35,9,34,7.000,18.000,rail,VDD_CORE,,,
K36,9,35,8.000,18.000,ground,GND,,,
K37,9,36,9.000,18.000,rail,VDD_CORE,,,
K38,9,37,10.000,18.000,ground,GND,,,
K39,9,38,11.000,18.000,rail,VDD_CORE,,,
K40,9,39,12.000,18.000,ground,GND,,,
K41,9,40,13.000,18.000,rail,VDD_CORE,,,
K42,9,41,14.000,18.000,ground,GND,,,
K43,9,42,15.000,18.000,rail,VDD_CORE,,,
K44,9,43,16.000,18.000,ground,GND,,,
K45,9,44,17.000,18.000,rail,VDD_CORE,,,
K46,9,45,18.000,18.000,ground,GND,,,
K47,9,46,19.000,18.000,rail,VDD_CORE,,,
K48,9,47,20.000,18.000,ground,GND,,,
K49,9,48,21.000,18.000,rail,VDD_CORE,,,
K50,9,49,22.000,18.000,ground,GND,,,
K51,9,50,23.000,18.000,rail,VDD_CORE,,,
K52,9,51,24.000,18.000,ground,GND,,,
K53,9,52,25.000,18.000,rail,VDD_CORE,,,
K54,9,53,26.000,18.000,ground,GND,,,
K55,9,54,27.000,18.000,rail,VDD_CORE,,,
L1,10,0,-27.000,17.000,ground,GND,,,
L2,10,1,-26.000,17.000,rail,VDD_CORE,,,
L3,10,2,-25.000,17.000,ground,GND,,,
L4,10,3,-24.000,17.000,rail,VDD_CORE,,,
L5,10,4,-23.000,17.000,ground,GND,,,
L6,10,5,-22.000,17.000,rail,VDD_CORE,,,
L7,10,6,-21.000,17.000,ground,GND,,,
L8,10,7,-20.000,17.000,rail,VDD_CORE,,,
L9,10,8,-19.000,17.000,ground,GND,,,
L10,10,9,-18.000,17.000,rail,VDD_CORE,,,
L11,10,10,-17.000,17.000,ground,GND,,,
L12,10,11,-16.000,17.000,rail,VDD_CORE,,,
L13,10,12,-15.000,17.000,ground,GND,,,
L14,10,13,-14.000,17.000,rail,VDD_CORE,,,
L15,10,14,-13.000,17.000,ground,GND,,,
L16,10,15,-12.000,17.000,rail,VDD_CORE,,,
L17,10,16,-11.000,17.000,ground,GND,,,
L18,10,17,-10.000,17.000,rail,VDD_CORE,,,
L19,10,18,-9.000,17.000,ground,GND,,,
L20,10,19,-8.000,17.000,rail,VDD_CORE,,,
L21,10,20,-7.000,17.000,ground,GND,,,
L22,10,21,-6.000,17.000,rail,VDD_CORE,,,
L23,10,22,-5.000,17.000,ground,GND,,,
L24,10,23,-4.000,17.000,rail,VDD_CORE,,,
L25,10,24,-3.000,17.000,ground,GND,,,
L26,10,25,-2.000,17.000,rail,VDD_CORE,,,
L27,10,26,-1.000,17.000,ground,GND,,,
L28,10,27,0.000,17.000,rail,VDD_CORE,,,
L29,10,28,1.000,17.000,ground,GND,,,
L30,10,29,2.000,17.000,rail,VDD_CORE,,,
L31,10,30,3.000,17.000,ground,GND,,,
L32,10,31,4.000,17.000,rail,VDD_CORE,,,
L33,10,32,5.000,17.000,ground,GND,,,
L34,10,33,6.000,17.000,rail,VDD_CORE,,,
L35,10,34,7.000,17.000,ground,GND,,,
L36,10,35,8.000,17.000,rail,VDD_CORE,,,
L37,10,36,9.000,17.000,ground,GND,,,
L38,10,37,10.000,17.000,rail,VDD_CORE,,,
L39,10,38,11.000,17.000,ground,GND,,,
L40,10,39,12.000,17.000,rail,VDD_CORE,,,
L41,10,40,13.000,17.000,ground,GND,,,
L42,10,41,14.000,17.000,rail,VDD_CORE,,,
L43,10,42,15.000,17.000,ground,GND,,,
L44,10,43,16.000,17.000,rail,VDD_CORE,,,
L45,10,44,17.000,17.000,ground,GND,,,
L46,10,45,18.000,17.000,rail,VDD_CORE,,,
L47,10,46,19.000,17.000,ground,GND,,,
L48,10,47,20.000,17.000,rail,VDD_CORE,,,
L49,10,48,21.000,17.000,ground,GND,,,
L50,10,49,22.000,17.000,rail,VDD_CORE,,,
L51,10,50,23.000,17.000,ground,GND,,,
L52,10,51,24.000,17.000,rail,VDD_CORE,,,
L53,10,52,25.000,17.000,ground,GND,,,
L54,10,53,26.000,17.000,rail,VDD_CORE,,,
L55,10,54,27.000,17.000,ground,GND,,,
M1,11,0,-27.000,16.000,rail,VDD_CORE,,,
M2,11,1,-26.000,16.000,ground,GND,,,
M3,11,2,-25.000,16.000,rail,VDD_CORE,,,
M4,11,3,-24.000,16.000,ground,GND,,,
M5,11,4,-23.000,16.000,rail,VDD_CORE,,,
M6,11,5,-22.000,16.000,ground,GND,,,
M7,11,6,-21.000,16.000,rail,VDD_CORE,,,
M8,11,7,-20.000,16.000,ground,GND,,,
M9,11,8,-19.000,16.000,rail,VDD_CORE,,,
M10,11,9,-18.000,16.000,ground,GND,,,
M11,11,10,-17.000,16.000,rail,VDD_CORE,,,
M12,11,11,-16.000,16.000,ground,GND,,,
M13,11,12,-15.000,16.000,rail,VDD_CORE,,,
M14,11,13,-14.000,16.000,ground,GND,,,
M15,11,14,-13.000,16.000,rail,VDD_CORE,,,
M16,11,15,-12.000,16.000,ground,GND,,,
M17,11,16,-11.000,16.000,rail,VDD_CORE,,,
M18,11,17,-10.000,16.000,ground,GND,,,
M19,11,18,-9.000,16.000,rail,VDD_CORE,,,
M20,11,19,-8.000,16.000,ground,GND,,,
M21,11,20,-7.000,16.000,rail,VDD_CORE,,,
M22,11,21,-6.000,16.000,ground,GND,,,
M23,11,22,-5.000,16.000,rail,VDD_CORE,,,
M24,11,23,-4.000,16.000,ground,GND,,,
M25,11,24,-3.000,16.000,rail,VDD_CORE,,,
M26,11,25,-2.000,16.000,ground,GND,,,
M27,11,26,-1.000,16.000,rail,VDD_CORE,,,
M28,11,27,0.000,16.000,ground,GND,,,
M29,11,28,1.000,16.000,rail,VDD_CORE,,,
M30,11,29,2.000,16.000,ground,GND,,,
M31,11,30,3.000,16.000,rail,VDD_CORE,,,
M32,11,31,4.000,16.000,ground,GND,,,
M33,11,32,5.000,16.000,rail,VDD_CORE,,,
M34,11,33,6.000,16.000,ground,GND,,,
M35,11,34,7.000,16.000,rail,VDD_CORE,,,
M36,11,35,8.000,16.000,ground,GND,,,
M37,11,36,9.000,16.000,rail,VDD_CORE,,,
M38,11,37,10.000,16.000,ground,GND,,,
M39,11,38,11.000,16.000,rail,VDD_CORE,,,
M40,11,39,12.000,16.000,ground,GND,,,
M41,11,40,13.000,16.000,rail,VDD_CORE,,,
M42,11,41,14.000,16.000,ground,GND,,,
M43,11,42,15.000,16.000,rail,VDD_CORE,,,
M44,11,43,16.000,16.000,ground,GND,,,
M45,11,44,17.000,16.000,rail,VDD_CORE,,,
M46,11,45,18.000,16.000,ground,GND,,,
M47,11,46,19.000,16.000,rail,VDD_CORE,,,
M48,11,47,20.000,16.000,ground,GND,,,
M49,11,48,21.000,16.000,rail,VDD_CORE,,,
M50,11,49,22.000,16.000,ground,GND,,,
M51,11,50,23.000,16.000,rail,VDD_CORE,,,
M52,11,51,24.000,16.000,ground,GND,,,
M53,11,52,25.000,16.000,rail,VDD_CORE,,,
M54,11,53,26.000,16.000,ground,GND,,,
M55,11,54,27.000,16.000,rail,VDD_CORE,,,
N1,12,0,-27.000,15.000,ground,GND,,,
N2,12,1,-26.000,15.000,rail,VDD_CORE,,,
N3,12,2,-25.000,15.000,ground,GND,,,
N4,12,3,-24.000,15.000,rail,VDD_CORE,,,
N5,12,4,-23.000,15.000,ground,GND,,,
N6,12,5,-22.000,15.000,rail,VDD_CORE,,,
N7,12,6,-21.000,15.000,ground,GND,,,
N8,12,7,-20.000,15.000,rail,VDD_CORE,,,
N9,12,8,-19.000,15.000,ground,GND,,,
N10,12,9,-18.000,15.000,rail,VDD_CORE,,,
N11,12,10,-17.000,15.000,ground,GND,,,
N12,12,11,-16.000,15.000,rail,VDD_CORE,,,
N13,12,12,-15.000,15.000,ground,GND,,,
N14,12,13,-14.000,15.000,rail,VDD_CORE,,,
N15,12,14,-13.000,15.000,ground,GND,,,
N16,12,15,-12.000,15.000,rail,VDD_CORE,,,
N17,12,16,-11.000,15.000,ground,GND,,,
N18,12,17,-10.000,15.000,rail,VDD_CORE,,,
N19,12,18,-9.000,15.000,ground,GND,,,
N20,12,19,-8.000,15.000,rail,VDD_CORE,,,
N21,12,20,-7.000,15.000,ground,GND,,,
N22,12,21,-6.000,15.000,rail,VDD_CORE,,,
N23,12,22,-5.000,15.000,ground,GND,,,
N24,12,23,-4.000,15.000,rail,VDD_CORE,,,
N25,12,24,-3.000,15.000,ground,GND,,,
N26,12,25,-2.000,15.000,rail,VDD_CORE,,,
N27,12,26,-1.000,15.000,ground,GND,,,
N28,12,27,0.000,15.000,rail,VDD_CORE,,,
N29,12,28,1.000,15.000,ground,GND,,,
N30,12,29,2.000,15.000,rail,VDD_CORE,,,
N31,12,30,3.000,15.000,ground,GND,,,
N32,12,31,4.000,15.000,rail,VDD_CORE,,,
N33,12,32,5.000,15.000,ground,GND,,,
N34,12,33,6.000,15.000,rail,VDD_CORE,,,
N35,12,34,7.000,15.000,ground,GND,,,
N36,12,35,8.000,15.000,rail,VDD_CORE,,,
N37,12,36,9.000,15.000,ground,GND,,,
N38,12,37,10.000,15.000,rail,VDD_CORE,,,
N39,12,38,11.000,15.000,ground,GND,,,
N40,12,39,12.000,15.000,rail,VDD_CORE,,,
N41,12,40,13.000,15.000,ground,GND,,,
N42,12,41,14.000,15.000,rail,VDD_CORE,,,
N43,12,42,15.000,15.000,ground,GND,,,
N44,12,43,16.000,15.000,rail,VDD_CORE,,,
N45,12,44,17.000,15.000,ground,GND,,,
N46,12,45,18.000,15.000,rail,VDD_CORE,,,
N47,12,46,19.000,15.000,ground,GND,,,
N48,12,47,20.000,15.000,rail,VDD_CORE,,,
N49,12,48,21.000,15.000,ground,GND,,,
N50,12,49,22.000,15.000,rail,VDD_CORE,,,
N51,12,50,23.000,15.000,ground,GND,,,
N52,12,51,24.000,15.000,rail,VDD_CORE,,,
N53,12,52,25.000,15.000,ground,GND,,,
N54,12,53,26.000,15.000,rail,VDD_CORE,,,
N55,12,54,27.000,15.000,ground,GND,,,
P1,13,0,-27.000,14.000,rail,VDD_CORE,,,
P2,13,1,-26.000,14.000,ground,GND,,,
P3,13,2,-25.000,14.000,rail,VDD_CORE,,,
P4,13,3,-24.000,14.000,ground,GND,,,
P5,13,4,-23.000,14.000,rail,VDD_CORE,,,
P6,13,5,-22.000,14.000,ground,GND,,,
P7,13,6,-21.000,14.000,rail,VDD_CORE,,,
P8,13,7,-20.000,14.000,ground,GND,,,
P9,13,8,-19.000,14.000,rail,VDD_CORE,,,
P10,13,9,-18.000,14.000,ground,GND,,,
P11,13,10,-17.000,14.000,rail,VDD_CORE,,,
P12,13,11,-16.000,14.000,ground,GND,,,
P13,13,12,-15.000,14.000,rail,VDD_CORE,,,
P14,13,13,-14.000,14.000,ground,GND,,,
P15,13,14,-13.000,14.000,rail,VDD_CORE,,,
P16,13,15,-12.000,14.000,ground,GND,,,
P17,13,16,-11.000,14.000,rail,VDD_CORE,,,
P18,13,17,-10.000,14.000,ground,GND,,,
P19,13,18,-9.000,14.000,rail,VDD_CORE,,,
P20,13,19,-8.000,14.000,ground,GND,,,
P21,13,20,-7.000,14.000,rail,VDD_CORE,,,
P22,13,21,-6.000,14.000,ground,GND,,,
P23,13,22,-5.000,14.000,rail,VDD_CORE,,,
P24,13,23,-4.000,14.000,ground,GND,,,
P25,13,24,-3.000,14.000,rail,VDD_CORE,,,
P26,13,25,-2.000,14.000,ground,GND,,,
P27,13,26,-1.000,14.000,rail,VDD_CORE,,,
P28,13,27,0.000,14.000,ground,GND,,,
P29,13,28,1.000,14.000,rail,VDD_CORE,,,
P30,13,29,2.000,14.000,ground,GND,,,
P31,13,30,3.000,14.000,rail,VDD_CORE,,,
P32,13,31,4.000,14.000,ground,GND,,,
P33,13,32,5.000,14.000,rail,VDD_CORE,,,
P34,13,33,6.000,14.000,ground,GND,,,
P35,13,34,7.000,14.000,rail,VDD_CORE,,,
P36,13,35,8.000,14.000,ground,GND,,,
P37,13,36,9.000,14.000,rail,VDD_CORE,,,
P38,13,37,10.000,14.000,ground,GND,,,
P39,13,38,11.000,14.000,rail,VDD_CORE,,,
P40,13,39,12.000,14.000,ground,GND,,,
P41,13,40,13.000,14.000,rail,VDD_CORE,,,
P42,13,41,14.000,14.000,ground,GND,,,
P43,13,42,15.000,14.000,rail,VDD_CORE,,,
P44,13,43,16.000,14.000,ground,GND,,,
P45,13,44,17.000,14.000,rail,VDD_CORE,,,
P46,13,45,18.000,14.000,ground,GND,,,
P47,13,46,19.000,14.000,rail,VDD_CORE,,,
P48,13,47,20.000,14.000,ground,GND,,,
P49,13,48,21.000,14.000,rail,VDD_CORE,,,
P50,13,49,22.000,14.000,ground,GND,,,
P51,13,50,23.000,14.000,rail,VDD_CORE,,,
P52,13,51,24.000,14.000,ground,GND,,,
P53,13,52,25.000,14.000,rail,VDD_CORE,,,
P54,13,53,26.000,14.000,ground,GND,,,
P55,13,54,27.000,14.000,rail,VDD_CORE,,,
R1,14,0,-27.000,13.000,ground,GND,,,
R2,14,1,-26.000,13.000,rail,VDD_CORE,,,
R3,14,2,-25.000,13.000,ground,GND,,,
R4,14,3,-24.000,13.000,rail,VDD_CORE,,,
R5,14,4,-23.000,13.000,ground,GND,,,
R6,14,5,-22.000,13.000,rail,VDD_CORE,,,
R7,14,6,-21.000,13.000,ground,GND,,,
R8,14,7,-20.000,13.000,rail,VDD_CORE,,,
R9,14,8,-19.000,13.000,ground,GND,,,
R10,14,9,-18.000,13.000,rail,VDD_CORE,,,
R11,14,10,-17.000,13.000,ground,GND,,,
R12,14,11,-16.000,13.000,rail,VDD_CORE,,,
R13,14,12,-15.000,13.000,ground,GND,,,
R14,14,13,-14.000,13.000,rail,VDD_CORE,,,
R15,14,14,-13.000,13.000,ground,GND,,,
R16,14,15,-12.000,13.000,rail,VDD_CORE,,,
R17,14,16,-11.000,13.000,ground,GND,,,
R18,14,17,-10.000,13.000,rail,VDD_CORE,,,
R19,14,18,-9.000,13.000,ground,GND,,,
R20,14,19,-8.000,13.000,rail,VDD_CORE,,,
R21,14,20,-7.000,13.000,ground,GND,,,
R22,14,21,-6.000,13.000,rail,VDD_CORE,,,
R23,14,22,-5.000,13.000,ground,GND,,,
R24,14,23,-4.000,13.000,rail,VDD_CORE,,,
R25,14,24,-3.000,13.000,ground,GND,,,
R26,14,25,-2.000,13.000,rail,VDD_CORE,,,
R27,14,26,-1.000,13.000,ground,GND,,,
R28,14,27,0.000,13.000,rail,VDD_CORE,,,
R29,14,28,1.000,13.000,ground,GND,,,
R30,14,29,2.000,13.000,rail,VDD_CORE,,,
R31,14,30,3.000,13.000,ground,GND,,,
R32,14,31,4.000,13.000,rail,VDD_CORE,,,
R33,14,32,5.000,13.000,ground,GND,,,
R34,14,33,6.000,13.000,rail,VDD_CORE,,,
R35,14,34,7.000,13.000,ground,GND,,,
R36,14,35,8.000,13.000,rail,VDD_CORE,,,
R37,14,36,9.000,13.000,ground,GND,,,
R38,14,37,10.000,13.000,rail,VDD_CORE,,,
R39,14,38,11.000,13.000,ground,GND,,,
R40,14,39,12.000,13.000,rail,VDD_CORE,,,
R41,14,40,13.000,13.000,ground,GND,,,
R42,14,41,14.000,13.000,rail,VDD_CORE,,,
R43,14,42,15.000,13.000,ground,GND,,,
R44,14,43,16.000,13.000,rail,VDD_CORE,,,
R45,14,44,17.000,13.000,ground,GND,,,
R46,14,45,18.000,13.000,rail,VDD_CORE,,,
R47,14,46,19.000,13.000,ground,GND,,,
R48,14,47,20.000,13.000,rail,VDD_CORE,,,
R49,14,48,21.000,13.000,ground,GND,,,
R50,14,49,22.000,13.000,rail,VDD_CORE,,,
R51,14,50,23.000,13.000,ground,GND,,,
R52,14,51,24.000,13.000,rail,VDD_CORE,,,
R53,14,52,25.000,13.000,ground,GND,,,
R54,14,53,26.000,13.000,rail,VDD_CORE,,,
R55,14,54,27.000,13.000,ground,GND,,,
T1,15,0,-27.000,12.000,rail,VDD_CORE,,,
T2,15,1,-26.000,12.000,ground,GND,,,
T3,15,2,-25.000,12.000,rail,VDD_CORE,,,
T4,15,3,-24.000,12.000,ground,GND,,,
T5,15,4,-23.000,12.000,rail,VDD_CORE,,,
T6,15,5,-22.000,12.000,ground,GND,,,
T7,15,6,-21.000,12.000,rail,VDD_CORE,,,
T8,15,7,-20.000,12.000,ground,GND,,,
T9,15,8,-19.000,12.000,rail,VDD_CORE,,,
T10,15,9,-18.000,12.000,ground,GND,,,
T11,15,10,-17.000,12.000,rail,VDD_CORE,,,
T12,15,11,-16.000,12.000,ground,GND,,,
T13,15,12,-15.000,12.000,rail,VDD_CORE,,,
T14,15,13,-14.000,12.000,ground,GND,,,
T15,15,14,-13.000,12.000,rail,VDD_CORE,,,
T16,15,15,-12.000,12.000,ground,GND,,,
T17,15,16,-11.000,12.000,rail,VDD_CORE,,,
T18,15,17,-10.000,12.000,ground,GND,,,
T19,15,18,-9.000,12.000,rail,VDD_CORE,,,
T20,15,19,-8.000,12.000,ground,GND,,,
T21,15,20,-7.000,12.000,rail,VDD_CORE,,,
T22,15,21,-6.000,12.000,ground,GND,,,
T23,15,22,-5.000,12.000,rail,VDD_CORE,,,
T24,15,23,-4.000,12.000,ground,GND,,,
T25,15,24,-3.000,12.000,rail,VDD_CORE,,,
T26,15,25,-2.000,12.000,ground,GND,,,
T27,15,26,-1.000,12.000,rail,VDD_CORE,,,
T28,15,27,0.000,12.000,ground,GND,,,
T29,15,28,1.000,12.000,rail,VDD_CORE,,,
T30,15,29,2.000,12.000,ground,GND,,,
T31,15,30,3.000,12.000,rail,VDD_CORE,,,
T32,15,31,4.000,12.000,ground,GND,,,
T33,15,32,5.000,12.000,rail,VDD_CORE,,,
T34,15,33,6.000,12.000,ground,GND,,,
T35,15,34,7.000,12.000,rail,VDD_CORE,,,
T36,15,35,8.000,12.000,ground,GND,,,
T37,15,36,9.000,12.000,rail,VDD_CORE,,,
T38,15,37,10.000,12.000,ground,GND,,,
T39,15,38,11.000,12.000,rail,VDD_CORE,,,
T40,15,39,12.000,12.000,ground,GND,,,
T41,15,40,13.000,12.000,rail,VDD_CORE,,,
T42,15,41,14.000,12.000,ground,GND,,,
T43,15,42,15.000,12.000,rail,VDD_CORE,,,
T44,15,43,16.000,12.000,ground,GND,,,
T45,15,44,17.000,12.000,rail,VDD_CORE,,,
T46,15,45,18.000,12.000,ground,GND,,,
T47,15,46,19.000,12.000,rail,VDD_CORE,,,
T48,15,47,20.000,12.000,ground,GND,,,
T49,15,48,21.000,12.000,rail,VDD_CORE,,,
T50,15,49,22.000,12.000,ground,GND,,,
T51,15,50,23.000,12.000,rail,VDD_CORE,,,
T52,15,51,24.000,12.000,ground,GND,,,
T53,15,52,25.000,12.000,rail,VDD_CORE,,,
T54,15,53,26.000,12.000,ground,GND,,,
